vertex_index,parcel_id,parcel_label,yeo_network_id,yeo_network_name,hemisphere
443,15,7Networks_LH_Vis_15,1,Vis,lh
444,12,7Networks_LH_Vis_12,1,Vis,lh
445,6,7Networks_LH_Vis_6,1,Vis,lh
446,6,7Networks_LH_Vis_6,1,Vis,lh
447,20,7Networks_LH_Vis_20,1,Vis,lh
448,20,7Networks_LH_Vis_20,1,Vis,lh
449,20,7Networks_LH_Vis_20,1,Vis,lh
450,16,7Networks_LH_Vis_16,1,Vis,lh
451,10,7Networks_LH_Vis_10,1,Vis,lh
452,40,7Networks_LH_SomMot_9,2,SomMot,lh
453,105,7Networks_LH_SalVentAttn_FrOperIns_9,4,SalVentAttn,lh
454,90,7Networks_LH_DorsAttn_PrCv_1,3,DorsAttn,lh
455,90,7Networks_LH_DorsAttn_PrCv_1,3,DorsAttn,lh
456,140,7Networks_LH_Cont_PFCl_6,6,Cont,lh
457,141,7Networks_LH_Cont_PFCl_7,6,Cont,lh
458,141,7Networks_LH_Cont_PFCl_7,6,Cont,lh
459,140,7Networks_LH_Cont_PFCl_6,6,Cont,lh
460,142,7Networks_LH_Cont_PFCl_8,6,Cont,lh
461,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
462,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
463,132,7Networks_LH_Cont_Par_6,6,Cont,lh
464,128,7Networks_LH_Cont_Par_2,6,Cont,lh
465,74,7Networks_LH_DorsAttn_Post_6,3,DorsAttn,lh
466,74,7Networks_LH_DorsAttn_Post_6,3,DorsAttn,lh
467,94,7Networks_LH_SalVentAttn_ParOper_3,4,SalVentAttn,lh
468,46,7Networks_LH_SomMot_15,2,SomMot,lh
469,46,7Networks_LH_SomMot_15,2,SomMot,lh
470,94,7Networks_LH_SalVentAttn_ParOper_3,4,SalVentAttn,lh
471,44,7Networks_LH_SomMot_13,2,SomMot,lh
472,43,7Networks_LH_SomMot_12,2,SomMot,lh
473,84,7Networks_LH_DorsAttn_Post_16,3,DorsAttn,lh
474,81,7Networks_LH_DorsAttn_Post_13,3,DorsAttn,lh
475,82,7Networks_LH_DorsAttn_Post_14,3,DorsAttn,lh
476,80,7Networks_LH_DorsAttn_Post_12,3,DorsAttn,lh
477,80,7Networks_LH_DorsAttn_Post_12,3,DorsAttn,lh
478,60,7Networks_LH_SomMot_29,2,SomMot,lh
479,79,7Networks_LH_DorsAttn_Post_11,3,DorsAttn,lh
480,77,7Networks_LH_DorsAttn_Post_9,3,DorsAttn,lh
481,77,7Networks_LH_DorsAttn_Post_9,3,DorsAttn,lh
482,132,7Networks_LH_Cont_Par_6,6,Cont,lh
483,49,7Networks_LH_SomMot_18,2,SomMot,lh
484,49,7Networks_LH_SomMot_18,2,SomMot,lh
485,55,7Networks_LH_SomMot_24,2,SomMot,lh
486,55,7Networks_LH_SomMot_24,2,SomMot,lh
487,54,7Networks_LH_SomMot_23,2,SomMot,lh
488,64,7Networks_LH_SomMot_33,2,SomMot,lh
489,63,7Networks_LH_SomMot_32,2,SomMot,lh
490,63,7Networks_LH_SomMot_32,2,SomMot,lh
491,85,7Networks_LH_DorsAttn_Post_17,3,DorsAttn,lh
492,84,7Networks_LH_DorsAttn_Post_16,3,DorsAttn,lh
493,180,7Networks_LH_Default_PFC_15,7,Default,lh
494,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
495,184,7Networks_LH_Default_PFC_19,7,Default,lh
496,89,7Networks_LH_DorsAttn_FEF_4,3,DorsAttn,lh
497,188,7Networks_LH_Default_PFC_23,7,Default,lh
498,188,7Networks_LH_Default_PFC_23,7,Default,lh
499,189,7Networks_LH_Default_PFC_24,7,Default,lh
500,110,7Networks_LH_SalVentAttn_Med_4,4,SalVentAttn,lh
501,110,7Networks_LH_SalVentAttn_Med_4,4,SalVentAttn,lh
502,169,7Networks_LH_Default_PFC_4,7,Default,lh
503,169,7Networks_LH_Default_PFC_4,7,Default,lh
504,174,7Networks_LH_Default_PFC_9,7,Default,lh
505,177,7Networks_LH_Default_PFC_12,7,Default,lh
506,177,7Networks_LH_Default_PFC_12,7,Default,lh
507,174,7Networks_LH_Default_PFC_9,7,Default,lh
508,177,7Networks_LH_Default_PFC_12,7,Default,lh
509,107,7Networks_LH_SalVentAttn_Med_1,4,SalVentAttn,lh
510,107,7Networks_LH_SalVentAttn_Med_1,4,SalVentAttn,lh
511,110,7Networks_LH_SalVentAttn_Med_4,4,SalVentAttn,lh
512,166,7Networks_LH_Default_PFC_1,7,Default,lh
513,166,7Networks_LH_Default_PFC_1,7,Default,lh
514,166,7Networks_LH_Default_PFC_1,7,Default,lh
515,115,7Networks_LH_Limbic_OFC_2,5,Limbic,lh
516,116,7Networks_LH_Limbic_OFC_3,5,Limbic,lh
517,118,7Networks_LH_Limbic_OFC_5,5,Limbic,lh
518,116,7Networks_LH_Limbic_OFC_3,5,Limbic,lh
519,116,7Networks_LH_Limbic_OFC_3,5,Limbic,lh
520,116,7Networks_LH_Limbic_OFC_3,5,Limbic,lh
521,169,7Networks_LH_Default_PFC_4,7,Default,lh
522,105,7Networks_LH_SalVentAttn_FrOperIns_9,4,SalVentAttn,lh
523,175,7Networks_LH_Default_PFC_10,7,Default,lh
524,175,7Networks_LH_Default_PFC_10,7,Default,lh
525,136,7Networks_LH_Cont_PFCl_2,6,Cont,lh
526,172,7Networks_LH_Default_PFC_7,7,Default,lh
527,172,7Networks_LH_Default_PFC_7,7,Default,lh
528,99,7Networks_LH_SalVentAttn_FrOperIns_3,4,SalVentAttn,lh
529,99,7Networks_LH_SalVentAttn_FrOperIns_3,4,SalVentAttn,lh
530,99,7Networks_LH_SalVentAttn_FrOperIns_3,4,SalVentAttn,lh
531,156,7Networks_LH_Default_Temp_8,7,Default,lh
532,152,7Networks_LH_Default_Temp_4,7,Default,lh
533,33,7Networks_LH_SomMot_2,2,SomMot,lh
534,32,7Networks_LH_SomMot_1,2,SomMot,lh
535,100,7Networks_LH_SalVentAttn_FrOperIns_4,4,SalVentAttn,lh
536,34,7Networks_LH_SomMot_3,2,SomMot,lh
537,32,7Networks_LH_SomMot_1,2,SomMot,lh
538,100,7Networks_LH_SalVentAttn_FrOperIns_4,4,SalVentAttn,lh
539,98,7Networks_LH_SalVentAttn_FrOperIns_2,4,SalVentAttn,lh
540,101,7Networks_LH_SalVentAttn_FrOperIns_5,4,SalVentAttn,lh
541,128,7Networks_LH_Cont_Par_2,6,Cont,lh
542,93,7Networks_LH_SalVentAttn_ParOper_2,4,SalVentAttn,lh
543,93,7Networks_LH_SalVentAttn_ParOper_2,4,SalVentAttn,lh
544,92,7Networks_LH_SalVentAttn_ParOper_1,4,SalVentAttn,lh
545,92,7Networks_LH_SalVentAttn_ParOper_1,4,SalVentAttn,lh
546,37,7Networks_LH_SomMot_6,2,SomMot,lh
547,37,7Networks_LH_SomMot_6,2,SomMot,lh
548,33,7Networks_LH_SomMot_2,2,SomMot,lh
549,154,7Networks_LH_Default_Temp_6,7,Default,lh
550,17,7Networks_LH_Vis_17,1,Vis,lh
551,14,7Networks_LH_Vis_14,1,Vis,lh
552,17,7Networks_LH_Vis_17,1,Vis,lh
553,17,7Networks_LH_Vis_17,1,Vis,lh
554,71,7Networks_LH_DorsAttn_Post_3,3,DorsAttn,lh
555,72,7Networks_LH_DorsAttn_Post_4,3,DorsAttn,lh
556,72,7Networks_LH_DorsAttn_Post_4,3,DorsAttn,lh
557,96,7Networks_LH_SalVentAttn_TempOcc_1,4,SalVentAttn,lh
558,158,7Networks_LH_Default_Temp_10,7,Default,lh
559,154,7Networks_LH_Default_Temp_6,7,Default,lh
560,75,7Networks_LH_DorsAttn_Post_7,3,DorsAttn,lh
561,75,7Networks_LH_DorsAttn_Post_7,3,DorsAttn,lh
562,73,7Networks_LH_DorsAttn_Post_5,3,DorsAttn,lh
563,127,7Networks_LH_Cont_Par_1,6,Cont,lh
564,73,7Networks_LH_DorsAttn_Post_5,3,DorsAttn,lh
565,27,7Networks_LH_Vis_27,1,Vis,lh
566,23,7Networks_LH_Vis_23,1,Vis,lh
567,23,7Networks_LH_Vis_23,1,Vis,lh
568,19,7Networks_LH_Vis_19,1,Vis,lh
569,22,7Networks_LH_Vis_22,1,Vis,lh
570,22,7Networks_LH_Vis_22,1,Vis,lh
571,22,7Networks_LH_Vis_22,1,Vis,lh
572,21,7Networks_LH_Vis_21,1,Vis,lh
573,18,7Networks_LH_Vis_18,1,Vis,lh
574,25,7Networks_LH_Vis_25,1,Vis,lh
575,25,7Networks_LH_Vis_25,1,Vis,lh
576,24,7Networks_LH_Vis_24,1,Vis,lh
577,15,7Networks_LH_Vis_15,1,Vis,lh
578,19,7Networks_LH_Vis_19,1,Vis,lh
579,109,7Networks_LH_SalVentAttn_Med_3,4,SalVentAttn,lh
580,109,7Networks_LH_SalVentAttn_Med_3,4,SalVentAttn,lh
581,197,7Networks_LH_Default_pCunPCC_8,7,Default,lh
582,200,7Networks_LH_Default_pCunPCC_11,7,Default,lh
583,196,7Networks_LH_Default_pCunPCC_7,7,Default,lh
584,196,7Networks_LH_Default_pCunPCC_7,7,Default,lh
585,195,7Networks_LH_Default_pCunPCC_6,7,Default,lh
586,26,7Networks_LH_Vis_26,1,Vis,lh
587,16,7Networks_LH_Vis_16,1,Vis,lh
588,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
589,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
590,147,7Networks_LH_Cont_Cing_2,6,Cont,lh
591,147,7Networks_LH_Cont_Cing_2,6,Cont,lh
592,198,7Networks_LH_Default_pCunPCC_9,7,Default,lh
593,147,7Networks_LH_Cont_Cing_2,6,Cont,lh
594,193,7Networks_LH_Default_pCunPCC_4,7,Default,lh
595,190,7Networks_LH_Default_pCunPCC_1,7,Default,lh
596,190,7Networks_LH_Default_pCunPCC_1,7,Default,lh
597,166,7Networks_LH_Default_PFC_1,7,Default,lh
598,125,7Networks_LH_Limbic_TempPole_7,5,Limbic,lh
599,125,7Networks_LH_Limbic_TempPole_7,5,Limbic,lh
600,115,7Networks_LH_Limbic_OFC_2,5,Limbic,lh
601,121,7Networks_LH_Limbic_TempPole_3,5,Limbic,lh
602,121,7Networks_LH_Limbic_TempPole_3,5,Limbic,lh
603,121,7Networks_LH_Limbic_TempPole_3,5,Limbic,lh
604,126,7Networks_LH_Limbic_TempPole_8,5,Limbic,lh
605,123,7Networks_LH_Limbic_TempPole_5,5,Limbic,lh
606,2,7Networks_LH_Vis_2,1,Vis,lh
607,152,7Networks_LH_Default_Temp_4,7,Default,lh
608,149,7Networks_LH_Default_Temp_1,7,Default,lh
609,149,7Networks_LH_Default_Temp_1,7,Default,lh
610,124,7Networks_LH_Limbic_TempPole_6,5,Limbic,lh
611,124,7Networks_LH_Limbic_TempPole_6,5,Limbic,lh
612,149,7Networks_LH_Default_Temp_1,7,Default,lh
613,119,7Networks_LH_Limbic_TempPole_1,5,Limbic,lh
614,119,7Networks_LH_Limbic_TempPole_1,5,Limbic,lh
615,123,7Networks_LH_Limbic_TempPole_5,5,Limbic,lh
616,8,7Networks_LH_Vis_8,1,Vis,lh
617,8,7Networks_LH_Vis_8,1,Vis,lh
618,70,7Networks_LH_DorsAttn_Post_2,3,DorsAttn,lh
619,133,7Networks_LH_Cont_Temp_1,6,Cont,lh
620,70,7Networks_LH_DorsAttn_Post_2,3,DorsAttn,lh
621,69,7Networks_LH_DorsAttn_Post_1,3,DorsAttn,lh
622,69,7Networks_LH_DorsAttn_Post_1,3,DorsAttn,lh
623,123,7Networks_LH_Limbic_TempPole_5,5,Limbic,lh
624,1,7Networks_LH_Vis_1,1,Vis,lh
625,22,7Networks_LH_Vis_22,1,Vis,lh
626,11,7Networks_LH_Vis_11,1,Vis,lh
627,10,7Networks_LH_Vis_10,1,Vis,lh
628,9,7Networks_LH_Vis_9,1,Vis,lh
629,5,7Networks_LH_Vis_5,1,Vis,lh
630,4,7Networks_LH_Vis_4,1,Vis,lh
631,4,7Networks_LH_Vis_4,1,Vis,lh
632,1,7Networks_LH_Vis_1,1,Vis,lh
633,2,7Networks_LH_Vis_2,1,Vis,lh
634,7,7Networks_LH_Vis_7,1,Vis,lh
635,7,7Networks_LH_Vis_7,1,Vis,lh
636,2,7Networks_LH_Vis_2,1,Vis,lh
637,4,7Networks_LH_Vis_4,1,Vis,lh
638,2,7Networks_LH_Vis_2,1,Vis,lh
639,2,7Networks_LH_Vis_2,1,Vis,lh
640,126,7Networks_LH_Limbic_TempPole_8,5,Limbic,lh
641,2,7Networks_LH_Vis_2,1,Vis,lh
642,57,7Networks_LH_SomMot_26,2,SomMot,lh
643,57,7Networks_LH_SomMot_26,2,SomMot,lh
644,57,7Networks_LH_SomMot_26,2,SomMot,lh
645,57,7Networks_LH_SomMot_26,2,SomMot,lh
646,57,7Networks_LH_SomMot_26,2,SomMot,lh
647,57,7Networks_LH_SomMot_26,2,SomMot,lh
648,59,7Networks_LH_SomMot_28,2,SomMot,lh
649,57,7Networks_LH_SomMot_26,2,SomMot,lh
650,57,7Networks_LH_SomMot_26,2,SomMot,lh
651,57,7Networks_LH_SomMot_26,2,SomMot,lh
652,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
653,180,7Networks_LH_Default_PFC_15,7,Default,lh
654,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
655,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
656,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
657,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
658,106,7Networks_LH_SalVentAttn_PFCl_1,4,SalVentAttn,lh
659,40,7Networks_LH_SomMot_9,2,SomMot,lh
660,104,7Networks_LH_SalVentAttn_FrOperIns_8,4,SalVentAttn,lh
661,104,7Networks_LH_SalVentAttn_FrOperIns_8,4,SalVentAttn,lh
662,40,7Networks_LH_SomMot_9,2,SomMot,lh
663,40,7Networks_LH_SomMot_9,2,SomMot,lh
664,129,7Networks_LH_Cont_Par_3,6,Cont,lh
665,129,7Networks_LH_Cont_Par_3,6,Cont,lh
666,129,7Networks_LH_Cont_Par_3,6,Cont,lh
667,129,7Networks_LH_Cont_Par_3,6,Cont,lh
668,165,7Networks_LH_Default_Par_7,7,Default,lh
669,81,7Networks_LH_DorsAttn_Post_13,3,DorsAttn,lh
670,81,7Networks_LH_DorsAttn_Post_13,3,DorsAttn,lh
671,81,7Networks_LH_DorsAttn_Post_13,3,DorsAttn,lh
672,81,7Networks_LH_DorsAttn_Post_13,3,DorsAttn,lh
673,81,7Networks_LH_DorsAttn_Post_13,3,DorsAttn,lh
674,108,7Networks_LH_SalVentAttn_Med_2,4,SalVentAttn,lh
675,49,7Networks_LH_SomMot_18,2,SomMot,lh
676,49,7Networks_LH_SomMot_18,2,SomMot,lh
677,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
678,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
679,117,7Networks_LH_Limbic_OFC_4,5,Limbic,lh
680,99,7Networks_LH_SalVentAttn_FrOperIns_3,4,SalVentAttn,lh
681,143,7Networks_LH_Cont_PFCv_1,6,Cont,lh
682,143,7Networks_LH_Cont_PFCv_1,6,Cont,lh
683,155,7Networks_LH_Default_Temp_7,7,Default,lh
684,155,7Networks_LH_Default_Temp_7,7,Default,lh
685,155,7Networks_LH_Default_Temp_7,7,Default,lh
686,14,7Networks_LH_Vis_14,1,Vis,lh
687,12,7Networks_LH_Vis_12,1,Vis,lh
688,14,7Networks_LH_Vis_14,1,Vis,lh
689,22,7Networks_LH_Vis_22,1,Vis,lh
690,22,7Networks_LH_Vis_22,1,Vis,lh
691,22,7Networks_LH_Vis_22,1,Vis,lh
692,45,7Networks_LH_SomMot_14,2,SomMot,lh
693,91,7Networks_LH_DorsAttn_PrCv_2,3,DorsAttn,lh
694,91,7Networks_LH_DorsAttn_PrCv_2,3,DorsAttn,lh
695,186,7Networks_LH_Default_PFC_21,7,Default,lh
696,182,7Networks_LH_Default_PFC_17,7,Default,lh
697,182,7Networks_LH_Default_PFC_17,7,Default,lh
698,186,7Networks_LH_Default_PFC_21,7,Default,lh
699,186,7Networks_LH_Default_PFC_21,7,Default,lh
700,76,7Networks_LH_DorsAttn_Post_8,3,DorsAttn,lh
701,76,7Networks_LH_DorsAttn_Post_8,3,DorsAttn,lh
702,52,7Networks_LH_SomMot_21,2,SomMot,lh
703,47,7Networks_LH_SomMot_16,2,SomMot,lh
704,45,7Networks_LH_SomMot_14,2,SomMot,lh
705,45,7Networks_LH_SomMot_14,2,SomMot,lh
706,45,7Networks_LH_SomMot_14,2,SomMot,lh
707,67,7Networks_LH_SomMot_36,2,SomMot,lh
708,58,7Networks_LH_SomMot_27,2,SomMot,lh
709,60,7Networks_LH_SomMot_29,2,SomMot,lh
710,52,7Networks_LH_SomMot_21,2,SomMot,lh
711,79,7Networks_LH_DorsAttn_Post_11,3,DorsAttn,lh
712,79,7Networks_LH_DorsAttn_Post_11,3,DorsAttn,lh
713,79,7Networks_LH_DorsAttn_Post_11,3,DorsAttn,lh
714,113,7Networks_LH_SalVentAttn_Med_7,4,SalVentAttn,lh
715,113,7Networks_LH_SalVentAttn_Med_7,4,SalVentAttn,lh
716,64,7Networks_LH_SomMot_33,2,SomMot,lh
717,66,7Networks_LH_SomMot_35,2,SomMot,lh
718,67,7Networks_LH_SomMot_36,2,SomMot,lh
719,67,7Networks_LH_SomMot_36,2,SomMot,lh
720,67,7Networks_LH_SomMot_36,2,SomMot,lh
721,187,7Networks_LH_Default_PFC_22,7,Default,lh
722,186,7Networks_LH_Default_PFC_21,7,Default,lh
723,61,7Networks_LH_SomMot_30,2,SomMot,lh
724,89,7Networks_LH_DorsAttn_FEF_4,3,DorsAttn,lh
725,65,7Networks_LH_SomMot_34,2,SomMot,lh
726,113,7Networks_LH_SalVentAttn_Med_7,4,SalVentAttn,lh
727,174,7Networks_LH_Default_PFC_9,7,Default,lh
728,174,7Networks_LH_Default_PFC_9,7,Default,lh
729,174,7Networks_LH_Default_PFC_9,7,Default,lh
730,148,7Networks_LH_Cont_PFCmp_1,6,Cont,lh
731,148,7Networks_LH_Cont_PFCmp_1,6,Cont,lh
732,148,7Networks_LH_Cont_PFCmp_1,6,Cont,lh
733,148,7Networks_LH_Cont_PFCmp_1,6,Cont,lh
734,148,7Networks_LH_Cont_PFCmp_1,6,Cont,lh
735,135,7Networks_LH_Cont_PFCl_1,6,Cont,lh
736,135,7Networks_LH_Cont_PFCl_1,6,Cont,lh
737,135,7Networks_LH_Cont_PFCl_1,6,Cont,lh
738,168,7Networks_LH_Default_PFC_3,7,Default,lh
739,168,7Networks_LH_Default_PFC_3,7,Default,lh
740,168,7Networks_LH_Default_PFC_3,7,Default,lh
741,169,7Networks_LH_Default_PFC_4,7,Default,lh
742,140,7Networks_LH_Cont_PFCl_6,6,Cont,lh
743,140,7Networks_LH_Cont_PFCl_6,6,Cont,lh
744,140,7Networks_LH_Cont_PFCl_6,6,Cont,lh
745,135,7Networks_LH_Cont_PFCl_1,6,Cont,lh
746,135,7Networks_LH_Cont_PFCl_1,6,Cont,lh
747,135,7Networks_LH_Cont_PFCl_1,6,Cont,lh
748,135,7Networks_LH_Cont_PFCl_1,6,Cont,lh
749,38,7Networks_LH_SomMot_7,2,SomMot,lh
750,33,7Networks_LH_SomMot_2,2,SomMot,lh
751,36,7Networks_LH_SomMot_5,2,SomMot,lh
752,102,7Networks_LH_SalVentAttn_FrOperIns_6,4,SalVentAttn,lh
753,102,7Networks_LH_SalVentAttn_FrOperIns_6,4,SalVentAttn,lh
754,101,7Networks_LH_SalVentAttn_FrOperIns_5,4,SalVentAttn,lh
755,101,7Networks_LH_SalVentAttn_FrOperIns_5,4,SalVentAttn,lh
756,101,7Networks_LH_SalVentAttn_FrOperIns_5,4,SalVentAttn,lh
757,94,7Networks_LH_SalVentAttn_ParOper_3,4,SalVentAttn,lh
758,95,7Networks_LH_SalVentAttn_ParOper_4,4,SalVentAttn,lh
759,94,7Networks_LH_SalVentAttn_ParOper_3,4,SalVentAttn,lh
760,36,7Networks_LH_SomMot_5,2,SomMot,lh
761,38,7Networks_LH_SomMot_7,2,SomMot,lh
762,38,7Networks_LH_SomMot_7,2,SomMot,lh
763,38,7Networks_LH_SomMot_7,2,SomMot,lh
764,162,7Networks_LH_Default_Par_4,7,Default,lh
765,72,7Networks_LH_DorsAttn_Post_4,3,DorsAttn,lh
766,160,7Networks_LH_Default_Par_2,7,Default,lh
767,96,7Networks_LH_SalVentAttn_TempOcc_1,4,SalVentAttn,lh
768,96,7Networks_LH_SalVentAttn_TempOcc_1,4,SalVentAttn,lh
769,159,7Networks_LH_Default_Par_1,7,Default,lh
770,96,7Networks_LH_SalVentAttn_TempOcc_1,4,SalVentAttn,lh
771,159,7Networks_LH_Default_Par_1,7,Default,lh
772,78,7Networks_LH_DorsAttn_Post_10,3,DorsAttn,lh
773,78,7Networks_LH_DorsAttn_Post_10,3,DorsAttn,lh
774,77,7Networks_LH_DorsAttn_Post_9,3,DorsAttn,lh
775,162,7Networks_LH_Default_Par_4,7,Default,lh
776,164,7Networks_LH_Default_Par_6,7,Default,lh
777,162,7Networks_LH_Default_Par_4,7,Default,lh
778,161,7Networks_LH_Default_Par_3,7,Default,lh
779,194,7Networks_LH_Default_pCunPCC_5,7,Default,lh
780,26,7Networks_LH_Vis_26,1,Vis,lh
781,194,7Networks_LH_Default_pCunPCC_5,7,Default,lh
782,27,7Networks_LH_Vis_27,1,Vis,lh
783,27,7Networks_LH_Vis_27,1,Vis,lh
784,27,7Networks_LH_Vis_27,1,Vis,lh
785,27,7Networks_LH_Vis_27,1,Vis,lh
786,27,7Networks_LH_Vis_27,1,Vis,lh
787,111,7Networks_LH_SalVentAttn_Med_5,4,SalVentAttn,lh
788,111,7Networks_LH_SalVentAttn_Med_5,4,SalVentAttn,lh
789,111,7Networks_LH_SalVentAttn_Med_5,4,SalVentAttn,lh
790,199,7Networks_LH_Default_pCunPCC_10,7,Default,lh
791,195,7Networks_LH_Default_pCunPCC_6,7,Default,lh
792,194,7Networks_LH_Default_pCunPCC_5,7,Default,lh
793,194,7Networks_LH_Default_pCunPCC_5,7,Default,lh
794,146,7Networks_LH_Cont_Cing_1,6,Cont,lh
795,146,7Networks_LH_Cont_Cing_1,6,Cont,lh
796,146,7Networks_LH_Cont_Cing_1,6,Cont,lh
797,147,7Networks_LH_Cont_Cing_2,6,Cont,lh
798,147,7Networks_LH_Cont_Cing_2,6,Cont,lh
799,197,7Networks_LH_Default_pCunPCC_8,7,Default,lh
800,193,7Networks_LH_Default_pCunPCC_4,7,Default,lh
801,196,7Networks_LH_Default_pCunPCC_7,7,Default,lh
802,114,7Networks_LH_Limbic_OFC_1,5,Limbic,lh
803,115,7Networks_LH_Limbic_OFC_2,5,Limbic,lh
804,114,7Networks_LH_Limbic_OFC_1,5,Limbic,lh
805,2,7Networks_LH_Vis_2,1,Vis,lh
806,2,7Networks_LH_Vis_2,1,Vis,lh
807,2,7Networks_LH_Vis_2,1,Vis,lh
808,2,7Networks_LH_Vis_2,1,Vis,lh
809,2,7Networks_LH_Vis_2,1,Vis,lh
810,32,7Networks_LH_SomMot_1,2,SomMot,lh
811,153,7Networks_LH_Default_Temp_5,7,Default,lh
812,153,7Networks_LH_Default_Temp_5,7,Default,lh
813,125,7Networks_LH_Limbic_TempPole_7,5,Limbic,lh
814,125,7Networks_LH_Limbic_TempPole_7,5,Limbic,lh
815,120,7Networks_LH_Limbic_TempPole_2,5,Limbic,lh
816,120,7Networks_LH_Limbic_TempPole_2,5,Limbic,lh
817,120,7Networks_LH_Limbic_TempPole_2,5,Limbic,lh
818,71,7Networks_LH_DorsAttn_Post_3,3,DorsAttn,lh
819,71,7Networks_LH_DorsAttn_Post_3,3,DorsAttn,lh
820,71,7Networks_LH_DorsAttn_Post_3,3,DorsAttn,lh
821,150,7Networks_LH_Default_Temp_2,7,Default,lh
822,122,7Networks_LH_Limbic_TempPole_4,5,Limbic,lh
823,122,7Networks_LH_Limbic_TempPole_4,5,Limbic,lh
824,122,7Networks_LH_Limbic_TempPole_4,5,Limbic,lh
825,122,7Networks_LH_Limbic_TempPole_4,5,Limbic,lh
826,18,7Networks_LH_Vis_18,1,Vis,lh
827,18,7Networks_LH_Vis_18,1,Vis,lh
828,18,7Networks_LH_Vis_18,1,Vis,lh
829,3,7Networks_LH_Vis_3,1,Vis,lh
830,5,7Networks_LH_Vis_5,1,Vis,lh
831,3,7Networks_LH_Vis_3,1,Vis,lh
832,3,7Networks_LH_Vis_3,1,Vis,lh
833,3,7Networks_LH_Vis_3,1,Vis,lh
834,20,7Networks_LH_Vis_20,1,Vis,lh
835,13,7Networks_LH_Vis_13,1,Vis,lh
836,20,7Networks_LH_Vis_20,1,Vis,lh
837,10,7Networks_LH_Vis_10,1,Vis,lh
838,13,7Networks_LH_Vis_13,1,Vis,lh
839,4,7Networks_LH_Vis_4,1,Vis,lh
840,4,7Networks_LH_Vis_4,1,Vis,lh
841,4,7Networks_LH_Vis_4,1,Vis,lh
842,50,7Networks_LH_SomMot_19,2,SomMot,lh
843,47,7Networks_LH_SomMot_16,2,SomMot,lh
844,50,7Networks_LH_SomMot_19,2,SomMot,lh
845,88,7Networks_LH_DorsAttn_FEF_3,3,DorsAttn,lh
846,86,7Networks_LH_DorsAttn_FEF_1,3,DorsAttn,lh
847,88,7Networks_LH_DorsAttn_FEF_3,3,DorsAttn,lh
848,88,7Networks_LH_DorsAttn_FEF_3,3,DorsAttn,lh
849,88,7Networks_LH_DorsAttn_FEF_3,3,DorsAttn,lh
850,53,7Networks_LH_SomMot_22,2,SomMot,lh
851,51,7Networks_LH_SomMot_20,2,SomMot,lh
852,53,7Networks_LH_SomMot_22,2,SomMot,lh
853,50,7Networks_LH_SomMot_19,2,SomMot,lh
854,50,7Networks_LH_SomMot_19,2,SomMot,lh
855,50,7Networks_LH_SomMot_19,2,SomMot,lh
856,50,7Networks_LH_SomMot_19,2,SomMot,lh
857,66,7Networks_LH_SomMot_35,2,SomMot,lh
858,59,7Networks_LH_SomMot_28,2,SomMot,lh
859,59,7Networks_LH_SomMot_28,2,SomMot,lh
860,53,7Networks_LH_SomMot_22,2,SomMot,lh
861,59,7Networks_LH_SomMot_28,2,SomMot,lh
862,53,7Networks_LH_SomMot_22,2,SomMot,lh
863,53,7Networks_LH_SomMot_22,2,SomMot,lh
864,61,7Networks_LH_SomMot_30,2,SomMot,lh
865,62,7Networks_LH_SomMot_31,2,SomMot,lh
866,57,7Networks_LH_SomMot_26,2,SomMot,lh
867,62,7Networks_LH_SomMot_31,2,SomMot,lh
868,62,7Networks_LH_SomMot_31,2,SomMot,lh
869,62,7Networks_LH_SomMot_31,2,SomMot,lh
870,66,7Networks_LH_SomMot_35,2,SomMot,lh
871,87,7Networks_LH_DorsAttn_FEF_2,3,DorsAttn,lh
872,88,7Networks_LH_DorsAttn_FEF_3,3,DorsAttn,lh
873,61,7Networks_LH_SomMot_30,2,SomMot,lh
874,61,7Networks_LH_SomMot_30,2,SomMot,lh
875,61,7Networks_LH_SomMot_30,2,SomMot,lh
876,61,7Networks_LH_SomMot_30,2,SomMot,lh
877,176,7Networks_LH_Default_PFC_11,7,Default,lh
878,178,7Networks_LH_Default_PFC_13,7,Default,lh
879,179,7Networks_LH_Default_PFC_14,7,Default,lh
880,179,7Networks_LH_Default_PFC_14,7,Default,lh
881,179,7Networks_LH_Default_PFC_14,7,Default,lh
882,179,7Networks_LH_Default_PFC_14,7,Default,lh
883,183,7Networks_LH_Default_PFC_18,7,Default,lh
884,179,7Networks_LH_Default_PFC_14,7,Default,lh
